,US_County_FIPS,_class,n_species,n_red
20742,48237,AMPHIBIA,21,0
20743,48237,AVES,122,3
20744,48237,INSECTA,1,0
20745,48237,LILIOPSIDA,2,1
20746,48237,MAGNOLIOPSIDA,27,1
20747,48237,MAMMALIA,53,3
20748,48237,REPTILIA,47,0
20749,48239,AMPHIBIA,24,1
20750,48239,AVES,166,3
20751,48239,INSECTA,1,0
20752,48239,LILIOPSIDA,5,1
20753,48239,MAGNOLIOPSIDA,22,0
20754,48239,MAMMALIA,49,2
20755,48239,REPTILIA,46,6
20756,48241,AMPHIBIA,30,0
20757,48241,AVES,146,1
20758,48241,INSECTA,1,0
20759,48241,LILIOPSIDA,7,2
20760,48241,MAGNOLIOPSIDA,32,1
20761,48241,MAMMALIA,50,2
20762,48241,REPTILIA,33,1
20763,48243,AMPHIBIA,18,0
20764,48243,AVES,99,0
20765,48243,INSECTA,2,0
20766,48243,LILIOPSIDA,10,1
20767,48243,MAGNOLIOPSIDA,67,2
20768,48243,MAMMALIA,89,2
20769,48243,REPTILIA,57,0
20770,48245,AMPHIBIA,31,0
20771,48245,AVES,164,2
20772,48245,INSECTA,1,0
20773,48245,LILIOPSIDA,6,0
20774,48245,MAGNOLIOPSIDA,32,1
20775,48245,MAMMALIA,48,1
20776,48245,REPTILIA,41,6
20777,48247,AMPHIBIA,22,1
20778,48247,AVES,129,0
20779,48247,INSECTA,2,0
20780,48247,LILIOPSIDA,7,1
20781,48247,MAGNOLIOPSIDA,38,1
20782,48247,MAMMALIA,55,2
20783,48247,REPTILIA,43,1
20784,48249,AMPHIBIA,22,1
20785,48249,AVES,144,0
20786,48249,INSECTA,1,0
20787,48249,LILIOPSIDA,8,1
20788,48249,MAGNOLIOPSIDA,31,1
20789,48249,MAMMALIA,56,2
20790,48249,REPTILIA,52,1
20791,48251,AMPHIBIA,26,0
20792,48251,AVES,127,3
20793,48251,INSECTA,1,0
20794,48251,LILIOPSIDA,3,1
20795,48251,MAGNOLIOPSIDA,28,1
20796,48251,MAMMALIA,52,3
20797,48251,REPTILIA,49,0
20798,48253,AMPHIBIA,18,0
20799,48253,AVES,109,1
20800,48253,INSECTA,1,0
20801,48253,LILIOPSIDA,5,1
20802,48253,MAGNOLIOPSIDA,26,0
20803,48253,MAMMALIA,55,1
20804,48253,REPTILIA,42,0
20805,48255,AMPHIBIA,26,0
20806,48255,AVES,130,1
20807,48255,INSECTA,1,0
20808,48255,LILIOPSIDA,6,1
20809,48255,MAGNOLIOPSIDA,30,1
20810,48255,MAMMALIA,55,2
20811,48255,REPTILIA,48,0
20812,48257,AMPHIBIA,35,0
20813,48257,AVES,132,3
20814,48257,INSECTA,1,0
20815,48257,LILIOPSIDA,3,1
20816,48257,MAGNOLIOPSIDA,29,1
20817,48257,MAMMALIA,51,2
20818,48257,REPTILIA,41,0
20819,48259,AMPHIBIA,26,0
20820,48259,AVES,117,0
20821,48259,INSECTA,1,0
20822,48259,LILIOPSIDA,6,1
20823,48259,MAGNOLIOPSIDA,39,1
20824,48259,MAMMALIA,59,3
20825,48259,REPTILIA,55,0
20826,48261,AMPHIBIA,22,1
20827,48261,AVES,161,1
20828,48261,INSECTA,2,0
20829,48261,LILIOPSIDA,7,1
20830,48261,MAGNOLIOPSIDA,33,0
20831,48261,MAMMALIA,57,2
20832,48261,REPTILIA,57,6
20833,48263,AMPHIBIA,15,0
20834,48263,AVES,106,0
20835,48263,INSECTA,1,0
20836,48263,LILIOPSIDA,3,1
20837,48263,MAGNOLIOPSIDA,27,0
20838,48263,MAMMALIA,57,1
20839,48263,REPTILIA,33,0
20840,48265,AMPHIBIA,23,0
20841,48265,AVES,109,0
20842,48265,INSECTA,1,0
20843,48265,LILIOPSIDA,8,1
20844,48265,MAGNOLIOPSIDA,39,0
20845,48265,MAMMALIA,57,2
20846,48265,REPTILIA,54,0
20847,48267,AMPHIBIA,21,0
20848,48267,AVES,103,0
20849,48267,INSECTA,1,0
20850,48267,LILIOPSIDA,7,1
20851,48267,MAGNOLIOPSIDA,28,0
20852,48267,MAMMALIA,54,2
20853,48267,REPTILIA,52,0
20854,48269,AMPHIBIA,15,0
20855,48269,AVES,107,0
20856,48269,INSECTA,1,0
20857,48269,LILIOPSIDA,2,1
20858,48269,MAGNOLIOPSIDA,27,0
20859,48269,MAMMALIA,56,3
20860,48269,REPTILIA,32,0
20861,48271,AMPHIBIA,20,0
20862,48271,AVES,105,0
20863,48271,INSECTA,1,0
20864,48271,LILIOPSIDA,12,1
20865,48271,MAGNOLIOPSIDA,48,1
20866,48271,MAMMALIA,59,2
20867,48271,REPTILIA,63,1
20868,48273,AMPHIBIA,19,1
20869,48273,AVES,161,1
20870,48273,INSECTA,1,0
20871,48273,LILIOPSIDA,6,1
20872,48273,MAGNOLIOPSIDA,29,0
20873,48273,MAMMALIA,55,2
20874,48273,REPTILIA,58,6
20875,48275,AMPHIBIA,16,0
20876,48275,AVES,112,1
20877,48275,INSECTA,1,0
20878,48275,LILIOPSIDA,1,0
20879,48275,MAGNOLIOPSIDA,27,0
20880,48275,MAMMALIA,59,4
20881,48275,REPTILIA,36,0
20882,48277,AMPHIBIA,35,0
20883,48277,AVES,132,3
20884,48277,INSECTA,1,0
20885,48277,LILIOPSIDA,2,0
20886,48277,MAGNOLIOPSIDA,32,1
20887,48277,MAMMALIA,50,3
20888,48277,REPTILIA,41,0
20889,48279,AMPHIBIA,14,0
20890,48279,AVES,101,0
20891,48279,INSECTA,1,0
20892,48279,LILIOPSIDA,3,1
20893,48279,MAGNOLIOPSIDA,25,0
20894,48279,MAMMALIA,60,1
20895,48279,REPTILIA,25,0
20896,48281,AMPHIBIA,27,0
20897,48281,AVES,121,1
20898,48281,INSECTA,1,0
20899,48281,LILIOPSIDA,6,1
20900,48281,MAGNOLIOPSIDA,33,1
20901,48281,MAMMALIA,56,3
20902,48281,REPTILIA,50,0
20903,48283,AMPHIBIA,23,0
20904,48283,AVES,120,0
20905,48283,INSECTA,1,0
20906,48283,LILIOPSIDA,6,1
20907,48283,MAGNOLIOPSIDA,37,1
20908,48283,MAMMALIA,54,2
20909,48283,REPTILIA,46,1
20910,48285,AMPHIBIA,26,1
20911,48285,AVES,141,2
20912,48285,INSECTA,1,0
20913,48285,LILIOPSIDA,6,1
20914,48285,MAGNOLIOPSIDA,26,1
20915,48285,MAMMALIA,50,2
20916,48285,REPTILIA,41,0
20917,48287,AMPHIBIA,31,1
20918,48287,AVES,129,2
20919,48287,INSECTA,1,0
20920,48287,LILIOPSIDA,5,1
20921,48287,MAGNOLIOPSIDA,31,1
20922,48287,MAMMALIA,47,2
20923,48287,REPTILIA,44,0
20924,48289,AMPHIBIA,34,1
20925,48289,AVES,137,3
20926,48289,INSECTA,1,0
20927,48289,LILIOPSIDA,3,1
20928,48289,MAGNOLIOPSIDA,29,1
20929,48289,MAMMALIA,51,2
20930,48289,REPTILIA,40,1
20931,48291,AMPHIBIA,30,1
20932,48291,AVES,157,1
20933,48291,INSECTA,1,0
20934,48291,LILIOPSIDA,6,0
20935,48291,MAGNOLIOPSIDA,32,1
20936,48291,MAMMALIA,52,2
20937,48291,REPTILIA,37,1
20938,48293,AMPHIBIA,35,1
20939,48293,AVES,133,3
20940,48293,INSECTA,1,0
20941,48293,LILIOPSIDA,2,0
20942,48293,MAGNOLIOPSIDA,32,1
20943,48293,MAMMALIA,49,2
20944,48293,REPTILIA,46,0
20945,48295,AMPHIBIA,16,0
20946,48295,AVES,108,1
20947,48295,INSECTA,1,0
20948,48295,MAGNOLIOPSIDA,23,0
20949,48295,MAMMALIA,58,3
20950,48295,POLYPODIOPSIDA,1,0
20951,48295,REPTILIA,29,0
20952,48297,AMPHIBIA,25,1
20953,48297,AVES,135,0
20954,48297,INSECTA,1,0
20955,48297,LILIOPSIDA,7,1
20956,48297,MAGNOLIOPSIDA,30,0
20957,48297,MAMMALIA,57,2
20958,48297,REPTILIA,51,1
20959,48299,AMPHIBIA,24,0
20960,48299,AVES,116,0
20961,48299,INSECTA,1,0
20962,48299,LILIOPSIDA,7,1
20963,48299,MAGNOLIOPSIDA,36,1
20964,48299,MAMMALIA,59,3
20965,48299,REPTILIA,52,0
20966,48301,AMPHIBIA,15,0
20967,48301,AVES,96,0
20968,48301,INSECTA,1,0
20969,48301,LILIOPSIDA,8,1
20970,48301,MAGNOLIOPSIDA,44,2
20971,48301,MAMMALIA,77,1
20972,48301,REPTILIA,44,0
20973,48303,AMPHIBIA,15,0
20974,48303,AVES,104,0
20975,48303,INSECTA,1,0
20976,48303,LILIOPSIDA,3,1
20977,48303,MAGNOLIOPSIDA,25,0
20978,48303,MAMMALIA,61,1
20979,48303,REPTILIA,32,0
20980,48305,AMPHIBIA,14,0
20981,48305,AVES,104,0
20982,48305,INSECTA,1,0
20983,48305,LILIOPSIDA,3,1
20984,48305,MAGNOLIOPSIDA,24,0
20985,48305,MAMMALIA,62,1
20986,48305,REPTILIA,32,0
20987,48307,AMPHIBIA,20,0
20988,48307,AVES,105,0
20989,48307,INSECTA,1,0
20990,48307,LILIOPSIDA,9,2
20991,48307,MAGNOLIOPSIDA,29,1
20992,48307,MAMMALIA,53,2
20993,48307,REPTILIA,50,0
20994,48309,AMPHIBIA,32,0
20995,48309,AVES,127,3
20996,48309,INSECTA,1,0
20997,48309,LILIOPSIDA,2,0
20998,48309,MAGNOLIOPSIDA,32,1
20999,48309,MAMMALIA,53,3
21000,48309,REPTILIA,49,0
21001,48311,AMPHIBIA,24,0
21002,48311,AVES,126,0
21003,48311,INSECTA,1,0
21004,48311,LILIOPSIDA,6,1
21005,48311,MAGNOLIOPSIDA,31,0
21006,48311,MAMMALIA,50,2
21007,48311,REPTILIA,44,1
21008,48313,AMPHIBIA,33,1
21009,48313,AVES,134,2
21010,48313,INSECTA,1,0
21011,48313,LILIOPSIDA,3,1
21012,48313,MAGNOLIOPSIDA,30,1
21013,48313,MAMMALIA,51,2
21014,48313,REPTILIA,38,1
21015,48315,AMPHIBIA,29,0
21016,48315,AVES,131,2
21017,48315,INSECTA,1,0
21018,48315,LILIOPSIDA,6,1
21019,48315,MAGNOLIOPSIDA,33,1
21020,48315,MAMMALIA,54,2
21021,48315,REPTILIA,36,0
21022,48317,AMPHIBIA,14,0
21023,48317,AVES,102,0
21024,48317,INSECTA,1,0
21025,48317,LILIOPSIDA,4,1
21026,48317,MAGNOLIOPSIDA,25,0
21027,48317,MAMMALIA,67,1
21028,48317,REPTILIA,32,0
21029,48319,AMPHIBIA,21,0
21030,48319,AVES,106,0
21031,48319,INSECTA,1,0
21032,48319,LILIOPSIDA,8,1
21033,48319,MAGNOLIOPSIDA,28,0
21034,48319,MAMMALIA,53,2
21035,48319,REPTILIA,49,0
21036,48321,AMPHIBIA,24,0
21037,48321,AVES,170,3
21038,48321,INSECTA,1,0
21039,48321,LILIOPSIDA,5,1
21040,48321,MAGNOLIOPSIDA,20,0
21041,48321,MAMMALIA,46,2
21042,48321,REPTILIA,46,6
21043,48323,AMPHIBIA,20,0
21044,48323,AVES,106,0
21045,48323,INSECTA,2,0
21046,48323,LILIOPSIDA,11,1
21047,48323,MAGNOLIOPSIDA,48,1
21048,48323,MAMMALIA,57,1
21049,48323,REPTILIA,52,1
21050,48325,AMPHIBIA,21,0
21051,48325,AVES,116,0
21052,48325,INSECTA,1,0
21053,48325,LILIOPSIDA,8,1
21054,48325,MAGNOLIOPSIDA,38,0
21055,48325,MAMMALIA,58,2
21056,48325,REPTILIA,58,0
21057,48327,AMPHIBIA,21,0
21058,48327,AVES,103,0
21059,48327,INSECTA,1,0
21060,48327,LILIOPSIDA,7,1
21061,48327,MAGNOLIOPSIDA,27,0
21062,48327,MAMMALIA,52,1
21063,48327,REPTILIA,48,0
21064,48329,AMPHIBIA,15,0
21065,48329,AVES,100,0
21066,48329,INSECTA,1,0
21067,48329,LILIOPSIDA,4,1
21068,48329,MAGNOLIOPSIDA,27,0
21069,48329,MAMMALIA,71,1
21070,48329,REPTILIA,38,0
21071,48331,AMPHIBIA,33,1
21072,48331,AVES,127,2
21073,48331,INSECTA,1,0
21074,48331,LILIOPSIDA,5,1
21075,48331,MAGNOLIOPSIDA,33,1
21076,48331,MAMMALIA,48,3
21077,48331,REPTILIA,49,0
21078,48333,AMPHIBIA,22,0
21079,48333,AVES,120,2
21080,48333,INSECTA,1,0
21081,48333,LILIOPSIDA,7,2
21082,48333,MAGNOLIOPSIDA,31,1
21083,48333,MAMMALIA,58,3
21084,48333,REPTILIA,50,0
21085,48335,AMPHIBIA,15,0
21086,48335,AVES,100,0
21087,48335,INSECTA,1,0
21088,48335,LILIOPSIDA,4,1
21089,48335,MAGNOLIOPSIDA,27,0
21090,48335,MAMMALIA,57,1
21091,48335,REPTILIA,36,0
21092,48337,AMPHIBIA,23,0
21093,48337,AVES,123,3
21094,48337,INSECTA,1,0
21095,48337,LILIOPSIDA,2,1
21096,48337,MAGNOLIOPSIDA,30,1
21097,48337,MAMMALIA,56,4
21098,48337,REPTILIA,49,0
21099,48339,AMPHIBIA,30,1
21100,48339,AVES,141,2
21101,48339,INSECTA,1,0
21102,48339,LILIOPSIDA,6,1
21103,48339,MAGNOLIOPSIDA,31,1
21104,48339,MAMMALIA,52,2
21105,48339,REPTILIA,40,1
21106,48341,AMPHIBIA,13,0
21107,48341,AVES,106,0
21108,48341,INSECTA,1,0
21109,48341,LILIOPSIDA,2,0
21110,48341,MAGNOLIOPSIDA,24,0
21111,48341,MAMMALIA,61,3
21112,48341,POLYPODIOPSIDA,1,0
21113,48341,REPTILIA,27,0
21114,48343,AMPHIBIA,30,0
21115,48343,AVES,132,2
21116,48343,INSECTA,1,0
21117,48343,LILIOPSIDA,4,1
21118,48343,MAGNOLIOPSIDA,31,1
21119,48343,MAMMALIA,52,2
21120,48343,REPTILIA,36,0
21121,48345,AMPHIBIA,15,0
21122,48345,AVES,110,0
21123,48345,INSECTA,1,0
21124,48345,LILIOPSIDA,4,1
21125,48345,MAGNOLIOPSIDA,27,0
21126,48345,MAMMALIA,57,3
21127,48345,REPTILIA,30,0
21128,48347,AMPHIBIA,29,0
21129,48347,AVES,137,2
21130,48347,INSECTA,1,0
21131,48347,LILIOPSIDA,5,1
21132,48347,MAGNOLIOPSIDA,33,1
21133,48347,MAMMALIA,52,2
21134,48347,REPTILIA,37,1
21135,48349,AMPHIBIA,36,0
21136,48349,AVES,132,3
21137,48349,INSECTA,1,0
21138,48349,LILIOPSIDA,3,0
21139,48349,MAGNOLIOPSIDA,31,1
21140,48349,MAMMALIA,53,2
21141,48349,REPTILIA,43,0
21142,48351,AMPHIBIA,31,0
21143,48351,AVES,145,1
21144,48351,INSECTA,1,0
21145,48351,LILIOPSIDA,8,2
21146,48351,MAGNOLIOPSIDA,33,1
21147,48351,MAMMALIA,51,2
21148,48351,REPTILIA,33,1
21149,48353,AMPHIBIA,14,0
21150,48353,AVES,101,0
21151,48353,INSECTA,1,0
21152,48353,LILIOPSIDA,5,1
21153,48353,MAGNOLIOPSIDA,25,0
21154,48353,MAMMALIA,55,1
21155,48353,REPTILIA,41,0
21156,48355,AMPHIBIA,24,1
21157,48355,AVES,166,1
21158,48355,INSECTA,1,0
21159,48355,LILIOPSIDA,8,1
21160,48355,MAGNOLIOPSIDA,28,0
21161,48355,MAMMALIA,56,2
21162,48355,REPTILIA,58,6
21163,48357,AMPHIBIA,14,0
21164,48357,AVES,107,1
21165,48357,INSECTA,1,0
21166,48357,LILIOPSIDA,1,0
21167,48357,MAGNOLIOPSIDA,22,0
21168,48357,MAMMALIA,57,3
21169,48357,POLYPODIOPSIDA,1,0
21170,48357,REPTILIA,28,0
21171,48359,AMPHIBIA,13,0
21172,48359,AVES,104,0
21173,48359,INSECTA,1,0
21174,48359,LILIOPSIDA,3,1
21175,48359,MAGNOLIOPSIDA,27,0
21176,48359,MAMMALIA,65,2
21177,48359,POLYPODIOPSIDA,1,0
21178,48359,REPTILIA,27,0
21179,48361,AMPHIBIA,31,0
21180,48361,AVES,162,2
21181,48361,INSECTA,1,0
21182,48361,LILIOPSIDA,6,1
21183,48361,MAGNOLIOPSIDA,33,1
21184,48361,MAMMALIA,45,1
21185,48361,REPTILIA,35,4
21186,48363,AMPHIBIA,23,0
21187,48363,AVES,122,2
21188,48363,INSECTA,1,0
21189,48363,LILIOPSIDA,3,1
21190,48363,MAGNOLIOPSIDA,29,1
21191,48363,MAMMALIA,52,3
21192,48363,REPTILIA,47,0
21193,48365,AMPHIBIA,28,0
21194,48365,AVES,135,2
21195,48365,INSECTA,1,0
21196,48365,LILIOPSIDA,6,1
21197,48365,MAGNOLIOPSIDA,33,1
21198,48365,MAMMALIA,52,2
21199,48365,REPTILIA,37,1
21200,48367,AMPHIBIA,23,0
21201,48367,AVES,126,3
21202,48367,INSECTA,1,0
21203,48367,LILIOPSIDA,3,1
21204,48367,MAGNOLIOPSIDA,28,1
21205,48367,MAMMALIA,52,3
21206,48367,REPTILIA,49,0
21207,48369,AMPHIBIA,13,0
21208,48369,AVES,98,0
21209,48369,INSECTA,1,0
21210,48369,LILIOPSIDA,3,1
21211,48369,MAGNOLIOPSIDA,27,0
21212,48369,MAMMALIA,57,1
21213,48369,REPTILIA,24,0
21214,48371,AMPHIBIA,19,0
21215,48371,AVES,102,0
21216,48371,INSECTA,2,0
21217,48371,LILIOPSIDA,11,2
21218,48371,MAGNOLIOPSIDA,57,4
21219,48371,MAMMALIA,87,1
21220,48371,REPTILIA,62,1
21221,48373,AMPHIBIA,28,0
21222,48373,AVES,139,1
21223,48373,INSECTA,1,0
21224,48373,LILIOPSIDA,8,1
21225,48373,MAGNOLIOPSIDA,30,1
21226,48373,MAMMALIA,54,2
21227,48373,REPTILIA,32,1
21228,48375,AMPHIBIA,14,0
21229,48375,AVES,106,0
21230,48375,INSECTA,1,0
21231,48375,LILIOPSIDA,3,1
21232,48375,MAGNOLIOPSIDA,25,0
21233,48375,MAMMALIA,64,3
21234,48375,POLYPODIOPSIDA,1,0
21235,48375,REPTILIA,29,0
21236,48377,AMPHIBIA,17,0
21237,48377,AVES,98,0
21238,48377,INSECTA,2,0
21239,48377,LILIOPSIDA,15,1
21240,48377,MAGNOLIOPSIDA,75,4
21241,48377,MAMMALIA,90,3
21242,48377,REPTILIA,62,0
21243,48379,AMPHIBIA,32,0
21244,48379,AVES,134,3
21245,48379,INSECTA,1,0
21246,48379,LILIOPSIDA,2,1
21247,48379,MAGNOLIOPSIDA,29,1
21248,48379,MAMMALIA,49,2
21249,48379,REPTILIA,39,0
21250,48381,AMPHIBIA,15,0
21251,48381,AVES,107,0
21252,48381,INSECTA,1,0
21253,48381,LILIOPSIDA,3,1
21254,48381,MAGNOLIOPSIDA,26,0
21255,48381,MAMMALIA,61,3
21256,48381,REPTILIA,29,0
21257,48383,AMPHIBIA,14,0
21258,48383,AVES,101,0
21259,48383,INSECTA,1,0
21260,48383,LILIOPSIDA,8,1
21261,48383,MAGNOLIOPSIDA,27,0
21262,48383,MAMMALIA,66,1
21263,48383,REPTILIA,45,0
21264,48385,AMPHIBIA,21,0
21265,48385,AVES,103,0
21266,48385,INSECTA,1,0
21267,48385,LILIOPSIDA,7,1
21268,48385,MAGNOLIOPSIDA,36,0
21269,48385,MAMMALIA,57,2
21270,48385,REPTILIA,51,0
21271,48387,AMPHIBIA,37,0
21272,48387,AVES,133,3
21273,48387,INSECTA,1,0
21274,48387,LILIOPSIDA,3,0
21275,48387,MAGNOLIOPSIDA,33,1
21276,48387,MAMMALIA,54,3
21277,48387,REPTILIA,39,0
21278,48389,AMPHIBIA,18,0
21279,48389,AVES,101,0
21280,48389,INSECTA,2,0
21281,48389,LILIOPSIDA,9,2
21282,48389,MAGNOLIOPSIDA,55,4
21283,48389,MAMMALIA,86,2
21284,48389,REPTILIA,53,0
21285,48391,AMPHIBIA,26,1
21286,48391,AVES,169,3
21287,48391,INSECTA,1,0
21288,48391,LILIOPSIDA,8,1
21289,48391,MAGNOLIOPSIDA,21,0
21290,48391,MAMMALIA,52,2
21291,48391,REPTILIA,56,6
21292,48393,AMPHIBIA,14,0
21293,48393,AVES,107,1
21294,48393,INSECTA,1,0
21295,48393,LILIOPSIDA,1,0
21296,48393,MAGNOLIOPSIDA,23,0
21297,48393,MAMMALIA,58,3
21298,48393,POLYPODIOPSIDA,1,0
21299,48393,REPTILIA,29,0
21300,48395,AMPHIBIA,35,1
21301,48395,AVES,136,2
21302,48395,INSECTA,1,0
21303,48395,LILIOPSIDA,3,1
21304,48395,MAGNOLIOPSIDA,32,1
21305,48395,MAMMALIA,49,2
21306,48395,REPTILIA,46,0
21307,48397,AMPHIBIA,26,0
21308,48397,AVES,131,3
21309,48397,INSECTA,1,0
21310,48397,LILIOPSIDA,3,1
21311,48397,MAGNOLIOPSIDA,26,1
21312,48397,MAMMALIA,50,2
21313,48397,REPTILIA,34,0
21314,48399,AMPHIBIA,20,0
21315,48399,AVES,104,0
21316,48399,INSECTA,1,0
21317,48399,LILIOPSIDA,7,1
21318,48399,MAGNOLIOPSIDA,26,1
21319,48399,MAMMALIA,52,1
21320,48399,REPTILIA,47,0
21321,48401,AMPHIBIA,28,0
21322,48401,AVES,134,2
21323,48401,INSECTA,1,0
21324,48401,LILIOPSIDA,4,1
21325,48401,MAGNOLIOPSIDA,32,1
21326,48401,MAMMALIA,52,2
21327,48401,REPTILIA,40,1
21328,48403,AMPHIBIA,31,0
21329,48403,AVES,134,2
21330,48403,INSECTA,1,0
21331,48403,LILIOPSIDA,6,1
21332,48403,MAGNOLIOPSIDA,32,1
21333,48403,MAMMALIA,50,2
21334,48403,REPTILIA,31,1
21335,48405,AMPHIBIA,30,0
21336,48405,AVES,136,2
21337,48405,INSECTA,1,0
21338,48405,LILIOPSIDA,6,1
21339,48405,MAGNOLIOPSIDA,30,1
21340,48405,MAMMALIA,52,2
21341,48405,REPTILIA,36,1
21342,48407,AMPHIBIA,28,1
21343,48407,AVES,139,2
21344,48407,INSECTA,1,0
21345,48407,LILIOPSIDA,6,0
21346,48407,MAGNOLIOPSIDA,32,1
21347,48407,MAMMALIA,52,2
21348,48407,REPTILIA,33,1
21349,48409,AMPHIBIA,26,1
21350,48409,AVES,166,1
21351,48409,INSECTA,1,0
21352,48409,LILIOPSIDA,8,1
21353,48409,MAGNOLIOPSIDA,26,0
21354,48409,MAMMALIA,55,2
21355,48409,REPTILIA,54,6
21356,48411,AMPHIBIA,23,0
21357,48411,AVES,117,0
21358,48411,INSECTA,1,0
21359,48411,LILIOPSIDA,8,2
21360,48411,MAGNOLIOPSIDA,35,1
21361,48411,MAMMALIA,60,3
21362,48411,REPTILIA,53,0
21363,48413,AMPHIBIA,21,0
21364,48413,AVES,101,0
21365,48413,INSECTA,1,0
21366,48413,LILIOPSIDA,5,0
21367,48413,MAGNOLIOPSIDA,27,0
21368,48413,MAMMALIA,55,1
21369,48413,REPTILIA,54,0
21370,48415,AMPHIBIA,15,0
21371,48415,AVES,104,0
21372,48415,INSECTA,1,0
21373,48415,LILIOPSIDA,3,1
21374,48415,MAGNOLIOPSIDA,24,0
21375,48415,MAMMALIA,58,1
21376,48415,REPTILIA,32,0
21377,48417,AMPHIBIA,20,0
21378,48417,AVES,113,1
21379,48417,INSECTA,1,0
21380,48417,LILIOPSIDA,5,2
21381,48417,MAGNOLIOPSIDA,25,0
21382,48417,MAMMALIA,54,3
21383,48417,REPTILIA,42,0
21384,48419,AMPHIBIA,29,0
21385,48419,AVES,136,2
21386,48419,INSECTA,1,0
21387,48419,LILIOPSIDA,6,1
21388,48419,MAGNOLIOPSIDA,34,1
21389,48419,MAMMALIA,51,2
21390,48419,REPTILIA,37,1
21391,48421,AMPHIBIA,15,0
21392,48421,AVES,105,0
21393,48421,INSECTA,1,0
21394,48421,LILIOPSIDA,2,0
21395,48421,MAGNOLIOPSIDA,23,0
21396,48421,MAMMALIA,62,2
21397,48421,POLYPODIOPSIDA,1,0
21398,48421,REPTILIA,25,0
21399,48423,AMPHIBIA,31,0
21400,48423,AVES,135,3
21401,48423,INSECTA,1,0
21402,48423,LILIOPSIDA,3,1
21403,48423,MAGNOLIOPSIDA,33,1
21404,48423,MAMMALIA,52,2
21405,48423,REPTILIA,41,1
21406,48425,AMPHIBIA,21,0
21407,48425,AVES,125,3
21408,48425,INSECTA,1,0
21409,48425,LILIOPSIDA,3,1
21410,48425,MAGNOLIOPSIDA,29,1
21411,48425,MAMMALIA,46,3
21412,48425,REPTILIA,47,0
21413,48427,AMPHIBIA,23,1
21414,48427,AVES,135,0
21415,48427,INSECTA,2,0
21416,48427,LILIOPSIDA,11,1
21417,48427,MAGNOLIOPSIDA,50,2
21418,48427,MAMMALIA,59,2
21419,48427,REPTILIA,54,1
21420,48429,AMPHIBIA,20,0
21421,48429,AVES,119,1
21422,48429,INSECTA,1,0
21423,48429,LILIOPSIDA,3,1
21424,48429,MAGNOLIOPSIDA,28,1
21425,48429,MAMMALIA,55,3
21426,48429,REPTILIA,46,0
21427,48431,AMPHIBIA,16,0
21428,48431,AVES,101,0
21429,48431,INSECTA,1,0
21430,48431,LILIOPSIDA,5,1
21431,48431,MAGNOLIOPSIDA,25,0
21432,48431,MAMMALIA,55,1
21433,48431,REPTILIA,42,0
21434,48433,AMPHIBIA,15,0
21435,48433,AVES,104,0
21436,48433,INSECTA,1,0
21437,48433,LILIOPSIDA,2,1
21438,48433,MAGNOLIOPSIDA,27,0
21439,48433,MAMMALIA,56,2
21440,48433,REPTILIA,33,0
21441,48435,AMPHIBIA,21,0
21442,48435,AVES,100,0
21443,48435,INSECTA,1,0
21444,48435,LILIOPSIDA,8,1
21445,48435,MAGNOLIOPSIDA,30,0
21446,48435,MAMMALIA,57,1
21447,48435,REPTILIA,56,0
21448,48437,AMPHIBIA,15,0
21449,48437,AVES,105,0
21450,48437,INSECTA,1,0
21451,48437,LILIOPSIDA,3,1
21452,48437,MAGNOLIOPSIDA,25,0
21453,48437,MAMMALIA,59,2
21454,48437,REPTILIA,29,0
21455,48439,AMPHIBIA,27,0
21456,48439,AVES,125,3
21457,48439,INSECTA,1,0
21458,48439,LILIOPSIDA,3,1
21459,48439,MAGNOLIOPSIDA,28,1
21460,48439,MAMMALIA,51,3
21461,48439,REPTILIA,49,0
21462,48441,AMPHIBIA,19,0
21463,48441,AVES,106,1
21464,48441,INSECTA,1,0
21465,48441,LILIOPSIDA,5,1
21466,48441,MAGNOLIOPSIDA,26,1
21467,48441,MAMMALIA,54,1
21468,48441,REPTILIA,44,0
21469,48443,AMPHIBIA,19,0
21470,48443,AVES,102,0
21471,48443,INSECTA,2,0
21472,48443,LILIOPSIDA,12,0
21473,48443,MAGNOLIOPSIDA,58,2
21474,48443,MAMMALIA,78,1
21475,48443,REPTILIA,67,0
21476,48445,AMPHIBIA,14,0
21477,48445,AVES,99,0
21478,48445,INSECTA,1,0
21479,48445,LILIOPSIDA,2,1
21480,48445,MAGNOLIOPSIDA,24,0
21481,48445,MAMMALIA,62,1
21482,48445,REPTILIA,28,0
21483,48447,AMPHIBIA,19,0
21484,48447,AVES,119,1
21485,48447,INSECTA,1,0
21486,48447,LILIOPSIDA,2,1
21487,48447,MAGNOLIOPSIDA,26,0
21488,48447,MAMMALIA,55,3
21489,48447,REPTILIA,44,0
21490,48449,AMPHIBIA,29,0
21491,48449,AVES,132,3
21492,48449,INSECTA,1,0
21493,48449,LILIOPSIDA,2,0
21494,48449,MAGNOLIOPSIDA,32,1
21495,48449,MAMMALIA,52,2
21496,48449,REPTILIA,37,0
21497,48451,AMPHIBIA,19,0
21498,48451,AVES,103,0
21499,48451,INSECTA,1,0
21500,48451,LILIOPSIDA,6,1
21501,48451,MAGNOLIOPSIDA,27,0
21502,48451,MAMMALIA,57,1
21503,48451,REPTILIA,45,0
