,US_County_FIPS,_class,n_species,n_red
9563,48347,MAMMALIA,1,0
9564,48349,AVES,65,2
9565,48349,GASTROPODA,2,0
9566,48349,MAMMALIA,1,0
9567,48351,ACTINOPTERYGII,6,1
9568,48351,AVES,78,0
9569,48351,GASTROPODA,2,0
9570,48351,MAMMALIA,1,0
9571,48353,AVES,51,0
9572,48353,GASTROPODA,2,0
9573,48353,MAMMALIA,1,0
9574,48355,ACTINOPTERYGII,144,9
9575,48355,ANTHOZOA,4,1
9576,48355,AVES,90,1
9577,48355,CHONDRICHTHYES,61,38
9578,48355,GASTROPODA,13,0
9579,48355,LILIOPSIDA,5,0
9580,48355,MAGNOLIOPSIDA,2,0
9581,48355,MALACOSTRACA,9,0
9582,48355,MAMMALIA,27,4
9583,48355,REPTILIA,7,6
9584,48357,AVES,54,0
9585,48357,GASTROPODA,2,0
9586,48357,MAMMALIA,1,0
9587,48359,AVES,54,0
9588,48359,GASTROPODA,2,0
9589,48359,MAMMALIA,1,0
9590,48361,ACTINOPTERYGII,134,8
9591,48361,ANTHOZOA,4,1
9592,48361,AVES,92,1
9593,48361,CHONDRICHTHYES,58,39
9594,48361,GASTROPODA,15,0
9595,48361,LILIOPSIDA,5,0
9596,48361,MAGNOLIOPSIDA,1,0
9597,48361,MALACOSTRACA,9,0
9598,48361,MAMMALIA,26,4
9599,48361,REPTILIA,5,4
9600,48363,ACTINOPTERYGII,1,0
9601,48363,AVES,61,1
9602,48363,GASTROPODA,2,0
9603,48363,MAMMALIA,1,0
9604,48365,ACTINOPTERYGII,2,1
9605,48365,AVES,66,1
9606,48365,GASTROPODA,2,0
9607,48365,MAMMALIA,1,0
9608,48367,ACTINOPTERYGII,1,0
9609,48367,AVES,63,2
9610,48367,GASTROPODA,2,0
9611,48367,MAMMALIA,1,0
9612,48369,AVES,52,0
9613,48369,GASTROPODA,2,0
9614,48369,MAMMALIA,1,0
9615,48371,ACTINOPTERYGII,3,0
9616,48371,AVES,52,0
9617,48371,GASTROPODA,2,0
9618,48371,MAMMALIA,1,0
9619,48373,ACTINOPTERYGII,8,1
9620,48373,AVES,70,0
9621,48373,GASTROPODA,3,0
9622,48373,MAMMALIA,1,0
9623,48375,AVES,56,0
9624,48375,GASTROPODA,2,0
9625,48375,MAMMALIA,1,0
9626,48377,ACTINOPTERYGII,2,0
9627,48377,AVES,50,0
9628,48377,GASTROPODA,3,0
9629,48377,MAMMALIA,1,0
9630,48379,ACTINOPTERYGII,1,1
9631,48379,AVES,64,2
9632,48379,GASTROPODA,2,0
9633,48379,MAMMALIA,1,0
9634,48381,AVES,57,0
9635,48381,GASTROPODA,2,0
9636,48381,MAMMALIA,1,0
9637,48383,ACTINOPTERYGII,2,0
9638,48383,AVES,52,0
9639,48383,GASTROPODA,2,0
9640,48383,MAMMALIA,1,0
9641,48385,AVES,53,0
9642,48385,GASTROPODA,2,0
9643,48385,MAMMALIA,1,0
9644,48387,ACTINOPTERYGII,2,1
9645,48387,AVES,65,2
9646,48387,GASTROPODA,2,0
9647,48387,MAMMALIA,1,0
9648,48389,ACTINOPTERYGII,3,0
9649,48389,AVES,52,0
9650,48389,GASTROPODA,2,0
9651,48389,MAMMALIA,1,0
9652,48391,ACTINOPTERYGII,140,8
9653,48391,ANTHOZOA,4,1
9654,48391,AVES,91,2
9655,48391,CHONDRICHTHYES,54,35
9656,48391,GASTROPODA,13,0
9657,48391,LILIOPSIDA,5,0
9658,48391,MAGNOLIOPSIDA,1,0
9659,48391,MALACOSTRACA,9,0
9660,48391,MAMMALIA,27,4
9661,48391,REPTILIA,7,6
9662,48393,AVES,54,0
9663,48393,GASTROPODA,2,0
9664,48393,MAMMALIA,1,0
9665,48395,AVES,67,1
9666,48395,GASTROPODA,2,0
9667,48395,MAMMALIA,1,0
9668,48397,ACTINOPTERYGII,1,1
9669,48397,AVES,64,2
9670,48397,GASTROPODA,2,0
9671,48397,MAMMALIA,1,0
9672,48399,AVES,51,0
9673,48399,GASTROPODA,2,0
9674,48399,MAMMALIA,1,0
9675,48401,ACTINOPTERYGII,1,1
9676,48401,AVES,65,1
9677,48401,GASTROPODA,2,0
9678,48401,MAMMALIA,1,0
9679,48403,ACTINOPTERYGII,1,1
9680,48403,AVES,67,1
9681,48403,GASTROPODA,2,0
9682,48403,MAMMALIA,1,0
9683,48405,ACTINOPTERYGII,1,1
9684,48405,AVES,68,1
9685,48405,GASTROPODA,2,0
9686,48405,MAMMALIA,1,0
9687,48407,ACTINOPTERYGII,8,0
9688,48407,AVES,70,1
9689,48407,GASTROPODA,3,0
9690,48407,MAMMALIA,1,0
9691,48409,ACTINOPTERYGII,143,8
9692,48409,ANTHOZOA,4,1
9693,48409,AVES,91,1
9694,48409,CHONDRICHTHYES,57,38
9695,48409,GASTROPODA,13,0
9696,48409,LILIOPSIDA,5,0
9697,48409,MAGNOLIOPSIDA,1,0
9698,48409,MALACOSTRACA,9,0
9699,48409,MAMMALIA,27,4
9700,48409,REPTILIA,7,6
9701,48411,ACTINOPTERYGII,1,0
9702,48411,AVES,59,0
9703,48411,GASTROPODA,2,0
9704,48411,MAMMALIA,1,0
9705,48413,AVES,50,0
9706,48413,GASTROPODA,2,0
9707,48413,MAMMALIA,1,0
9708,48415,ACTINOPTERYGII,1,0
9709,48415,AVES,54,0
9710,48415,GASTROPODA,2,0
9711,48415,MAMMALIA,1,0
9712,48417,AVES,57,1
9713,48417,GASTROPODA,2,0
9714,48417,MAMMALIA,1,0
9715,48419,ACTINOPTERYGII,1,1
9716,48419,AVES,67,1
9717,48419,GASTROPODA,2,0
9718,48419,MAMMALIA,1,0
9719,48421,AVES,56,0
9720,48421,GASTROPODA,2,0
9721,48421,MAMMALIA,1,0
9722,48423,ACTINOPTERYGII,1,1
9723,48423,AVES,65,2
9724,48423,GASTROPODA,2,0
9725,48423,MAMMALIA,1,0
9726,48425,ACTINOPTERYGII,1,0
9727,48425,AVES,64,2
9728,48425,GASTROPODA,2,0
9729,48425,MAMMALIA,1,0
9730,48427,ACTINOPTERYGII,16,1
9731,48427,AVES,68,0
9732,48427,GASTROPODA,4,0
9733,48427,MAMMALIA,1,0
9734,48429,ACTINOPTERYGII,1,0
9735,48429,AVES,59,1
9736,48429,GASTROPODA,2,0
9737,48429,MAMMALIA,1,0
9738,48431,AVES,53,0
9739,48431,GASTROPODA,2,0
9740,48431,MAMMALIA,1,0
9741,48433,AVES,52,0
9742,48433,GASTROPODA,2,0
9743,48433,MAMMALIA,1,0
9744,48435,AVES,50,0
9745,48435,GASTROPODA,2,0
9746,48435,MAMMALIA,1,0
9747,48437,AVES,56,0
9748,48437,GASTROPODA,2,0
9749,48437,MAMMALIA,1,0
9750,48439,AVES,63,2
9751,48439,GASTROPODA,2,0
9752,48439,MAMMALIA,1,0
9753,48441,AVES,54,1
9754,48441,GASTROPODA,2,0
9755,48441,MAMMALIA,1,0
9756,48443,ACTINOPTERYGII,4,0
9757,48443,AVES,53,0
9758,48443,GASTROPODA,3,0
9759,48443,MAMMALIA,1,0
9760,48445,ACTINOPTERYGII,1,0
9761,48445,AVES,52,0
9762,48445,GASTROPODA,2,0
9763,48445,MAMMALIA,1,0
9764,48447,AVES,60,1
9765,48447,GASTROPODA,2,0
9766,48447,MAMMALIA,1,0
9767,48449,ACTINOPTERYGII,1,0
9768,48449,AVES,64,2
9769,48449,GASTROPODA,2,0
9770,48449,MAMMALIA,1,0
9771,48451,AVES,52,0
9772,48451,GASTROPODA,2,0
9773,48451,MAMMALIA,1,0
9774,48453,ACTINOPTERYGII,4,1
9775,48453,AVES,64,1
9776,48453,GASTROPODA,2,0
9777,48453,MAMMALIA,1,0
9778,48455,ACTINOPTERYGII,3,1
9779,48455,AVES,68,2
9780,48455,GASTROPODA,2,0
9781,48455,MAMMALIA,1,0
9782,48457,ACTINOPTERYGII,4,1
9783,48457,AVES,69,0
9784,48457,GASTROPODA,2,0
9785,48457,MAMMALIA,1,0
9786,48459,ACTINOPTERYGII,2,1
9787,48459,AVES,63,2
9788,48459,GASTROPODA,2,0
9789,48459,MAMMALIA,1,0
9790,48461,ACTINOPTERYGII,3,0
9791,48461,AVES,50,0
9792,48461,GASTROPODA,2,0
9793,48461,MAMMALIA,1,0
9794,48463,AVES,54,0
9795,48463,GASTROPODA,2,0
9796,48463,MAMMALIA,1,0
9797,48465,ACTINOPTERYGII,5,0
9798,48465,AVES,56,0
9799,48465,GASTROPODA,3,0
9800,48465,MAMMALIA,1,0
9801,48467,ACTINOPTERYGII,1,1
9802,48467,AVES,65,2
9803,48467,GASTROPODA,2,0
9804,48467,MAMMALIA,1,0
9805,48469,ACTINOPTERYGII,136,8
9806,48469,ANTHOZOA,4,1
9807,48469,AVES,90,2
9808,48469,CHONDRICHTHYES,30,20
9809,48469,GASTROPODA,13,0
9810,48469,LILIOPSIDA,5,0
9811,48469,MAGNOLIOPSIDA,1,0
9812,48469,MALACOSTRACA,9,0
9813,48469,MAMMALIA,27,4
9814,48469,REPTILIA,7,6
9815,48471,ACTINOPTERYGII,7,0
9816,48471,AVES,69,1
9817,48471,GASTROPODA,2,0
9818,48471,MAMMALIA,1,0
9819,48473,ACTINOPTERYGII,8,0
9820,48473,AVES,72,1
9821,48473,GASTROPODA,3,0
9822,48473,MAMMALIA,1,0
9823,48475,ACTINOPTERYGII,3,0
9824,48475,AVES,50,0
9825,48475,GASTROPODA,2,0
9826,48475,MAMMALIA,1,0
9827,48477,ACTINOPTERYGII,5,1
9828,48477,AVES,66,1
9829,48477,GASTROPODA,2,0
9830,48477,MAMMALIA,1,0
9831,48479,ACTINOPTERYGII,25,0
9832,48479,AVES,63,0
9833,48479,GASTROPODA,4,0
9834,48479,MAMMALIA,1,0
9835,48481,ACTINOPTERYGII,23,1
9836,48481,AVES,84,1
9837,48481,GASTROPODA,3,0
9838,48481,MAMMALIA,1,0
9839,48483,AVES,54,0
9840,48483,GASTROPODA,2,0
9841,48483,MAMMALIA,1,0
9842,48485,ACTINOPTERYGII,1,0
9843,48485,AVES,59,1
9844,48485,GASTROPODA,2,0
9845,48485,MAMMALIA,1,0
9846,48487,AVES,60,1
9847,48487,GASTROPODA,2,0
9848,48487,MAMMALIA,1,0
9849,48489,ACTINOPTERYGII,139,10
9850,48489,ANTHOZOA,6,1
9851,48489,AVES,88,1
9852,48489,CHONDRICHTHYES,59,37
9853,48489,GASTROPODA,13,0
9854,48489,LILIOPSIDA,5,0
9855,48489,MAGNOLIOPSIDA,3,0
9856,48489,MALACOSTRACA,9,0
9857,48489,MAMMALIA,26,3
9858,48489,REPTILIA,5,5
9859,48491,ACTINOPTERYGII,4,1
9860,48491,AVES,63,1
9861,48491,GASTROPODA,2,0
9862,48491,MAMMALIA,1,0
9863,48493,ACTINOPTERYGII,5,0
9864,48493,AVES,65,0
9865,48493,GASTROPODA,2,0
9866,48493,MAMMALIA,1,0
9867,48495,ACTINOPTERYGII,3,0
9868,48495,AVES,52,0
9869,48495,GASTROPODA,2,0
9870,48495,MAMMALIA,1,0
9871,48497,AVES,63,2
9872,48497,GASTROPODA,2,0
9873,48497,MAMMALIA,1,0
9874,48499,ACTINOPTERYGII,1,1
9875,48499,AVES,64,2
9876,48499,GASTROPODA,2,0
9877,48499,MAMMALIA,1,0
9878,48501,AVES,50,0
9879,48501,GASTROPODA,2,0
9880,48501,MAMMALIA,1,0
9881,48503,ACTINOPTERYGII,1,0
9882,48503,AVES,60,1
9883,48503,GASTROPODA,2,0
9884,48503,MAMMALIA,1,0
9885,48505,ACTINOPTERYGII,13,1
9886,48505,AVES,63,0
9887,48505,GASTROPODA,3,0
9888,48505,MAMMALIA,1,0
9889,48507,ACTINOPTERYGII,2,0
9890,48507,AVES,55,0
9891,48507,GASTROPODA,2,0
9892,48507,MAMMALIA,1,0
9893,49001,AVES,48,1
9894,49001,MAMMALIA,1,0
9895,49003,AVES,55,1
9896,49003,MAMMALIA,1,0
9897,49005,AVES,53,1
9898,49005,MAMMALIA,1,0
9899,49007,AVES,47,1
9900,49007,MAMMALIA,1,0
9901,49009,AVES,51,1
9902,49009,MAMMALIA,1,0
9903,49011,AVES,55,1
9904,49011,MAMMALIA,1,0
9905,49013,AVES,50,1
9906,49013,MAMMALIA,1,0
9907,49015,AVES,48,1
9908,49015,MAMMALIA,1,0
9909,49017,AVES,48,0
9910,49017,MAMMALIA,1,0
9911,49019,AVES,47,0
9912,49019,MAMMALIA,1,0
9913,49021,AVES,50,0
9914,49021,MAMMALIA,1,0
9915,49023,AVES,50,1
9916,49023,MAMMALIA,1,0
9917,49025,AVES,47,0
9918,49025,MAMMALIA,1,0
9919,49027,AVES,51,1
9920,49027,MAMMALIA,1,0
9921,49029,AVES,53,1
9922,49029,MAMMALIA,1,0
9923,49031,AVES,42,0
9924,49031,MAMMALIA,1,0
9925,49033,AVES,51,1
9926,49033,MAMMALIA,1,0
9927,49035,AVES,54,1
9928,49035,MAMMALIA,1,0
9929,49037,AVES,47,0
9930,49037,MAMMALIA,1,0
9931,49039,AVES,46,1
9932,49039,MAMMALIA,1,0
9933,49041,AVES,46,1
9934,49041,MAMMALIA,1,0
9935,49043,AVES,53,1
9936,49043,MAMMALIA,1,0
9937,49045,AVES,53,1
9938,49045,MAMMALIA,1,0
9939,49047,AVES,51,1
9940,49047,MAMMALIA,1,0
9941,49049,AVES,52,1
9942,49049,MAMMALIA,1,0
9943,49051,AVES,50,1
9944,49051,MAMMALIA,1,0
9945,49053,AVES,52,0
9946,49053,MAMMALIA,1,0
9947,49055,AVES,44,0
9948,49055,MAMMALIA,1,0
9949,49057,AVES,55,1
9950,49057,MAMMALIA,1,0
9951,50001,ACTINOPTERYGII,7,1
9952,50001,AVES,54,2
9953,50001,CEPHALASPIDOMORPHI,1,0
9954,50001,MAMMALIA,1,0
9955,50003,ACTINOPTERYGII,6,2
9956,50003,AVES,51,2
9957,50003,CEPHALASPIDOMORPHI,1,0
9958,50003,MAMMALIA,1,0
9959,50005,ACTINOPTERYGII,9,2
9960,50005,AVES,49,2
9961,50005,CEPHALASPIDOMORPHI,1,0
9962,50005,MAMMALIA,1,0
9963,50007,ACTINOPTERYGII,7,1
9964,50007,AVES,53,2
9965,50007,CEPHALASPIDOMORPHI,1,0
9966,50007,MAMMALIA,1,0
9967,50009,ACTINOPTERYGII,7,1
9968,50009,AVES,47,2
9969,50009,MAMMALIA,1,0
9970,50011,ACTINOPTERYGII,7,1
9971,50011,AVES,52,2
9972,50011,CEPHALASPIDOMORPHI,1,0
9973,50011,MAMMALIA,1,0
9974,50013,ACTINOPTERYGII,8,1
9975,50013,AVES,53,2
9976,50013,CEPHALASPIDOMORPHI,1,0
9977,50013,MAMMALIA,1,0
9978,50015,ACTINOPTERYGII,7,1
9979,50015,AVES,49,2
9980,50015,CEPHALASPIDOMORPHI,1,0
9981,50015,MAMMALIA,1,0
9982,50017,ACTINOPTERYGII,7,2
9983,50017,AVES,48,2
9984,50017,CEPHALASPIDOMORPHI,1,0
9985,50017,MAMMALIA,1,0
9986,50019,ACTINOPTERYGII,7,1
9987,50019,AVES,48,2
9988,50019,CEPHALASPIDOMORPHI,1,0
9989,50019,MAMMALIA,1,0
9990,50021,ACTINOPTERYGII,6,2
9991,50021,AVES,53,2
9992,50021,CEPHALASPIDOMORPHI,1,0
9993,50021,MAMMALIA,1,0
9994,50023,ACTINOPTERYGII,4,1
9995,50023,AVES,48,2
9996,50023,CEPHALASPIDOMORPHI,1,0
9997,50023,MAMMALIA,1,0
9998,50025,ACTINOPTERYGII,5,2
9999,50025,AVES,51,2
10000,50025,CEPHALASPIDOMORPHI,1,0
10001,50025,MAMMALIA,1,0
10002,50027,ACTINOPTERYGII,7,2
10003,50027,AVES,50,2
10004,50027,CEPHALASPIDOMORPHI,1,0
10005,50027,MAMMALIA,1,0
10006,51001,ACTINOPTERYGII,94,11
10007,51001,ANTHOZOA,1,0
10008,51001,AVES,95,2
10009,51001,CEPHALASPIDOMORPHI,1,0
10010,51001,CHONDRICHTHYES,54,34
10011,51001,LILIOPSIDA,1,0
10012,51001,MALACOSTRACA,5,0
10013,51001,MAMMALIA,31,6
10014,51001,REPTILIA,6,6
10015,51003,ACTINOPTERYGII,10,4
10016,51003,AVES,53,1
10017,51003,CEPHALASPIDOMORPHI,1,0
10018,51003,MAMMALIA,1,0
10019,51005,ACTINOPTERYGII,2,1
10020,51005,AVES,47,1
10021,51005,MAMMALIA,1,0
10022,51007,ACTINOPTERYGII,7,2
10023,51007,AVES,53,1
10024,51007,MAMMALIA,1,0
10025,51009,ACTINOPTERYGII,3,1
10026,51009,AVES,48,1
10027,51009,MAMMALIA,1,0
10028,51011,ACTINOPTERYGII,6,2
10029,51011,AVES,50,1
10030,51011,CEPHALASPIDOMORPHI,1,0
10031,51011,MAMMALIA,1,0
10032,51013,ACTINOPTERYGII,18,5
10033,51013,AVES,66,2
10034,51013,CEPHALASPIDOMORPHI,1,0
10035,51013,MAMMALIA,1,0
10036,51013,REPTILIA,4,4
10037,51015,ACTINOPTERYGII,5,3
10038,51015,AVES,49,1
10039,51015,MAMMALIA,1,0
10040,51017,ACTINOPTERYGII,2,1
10041,51017,AVES,47,1
10042,51017,MAMMALIA,1,0
10043,51019,ACTINOPTERYGII,3,1
10044,51019,AVES,49,1
10045,51019,MAMMALIA,1,0
10046,51021,ACTINOPTERYGII,1,1
10047,51021,AVES,48,1
10048,51021,MAMMALIA,1,0
10049,51023,ACTINOPTERYGII,3,1
10050,51023,AVES,47,1
10051,51023,MAMMALIA,1,0
10052,51025,ACTINOPTERYGII,8,2
10053,51025,AVES,53,1
10054,51025,CEPHALASPIDOMORPHI,1,0
10055,51025,MAMMALIA,1,0
10056,51027,ACTINOPTERYGII,1,1
10057,51027,AVES,49,1
10058,51027,MAMMALIA,1,0
10059,51029,ACTINOPTERYGII,8,4
10060,51029,AVES,51,1
10061,51029,MAMMALIA,1,0
10062,51031,ACTINOPTERYGII,3,1
10063,51031,AVES,50,1
10064,51031,CEPHALASPIDOMORPHI,1,0
10065,51031,MAMMALIA,1,0
10066,51033,ACTINOPTERYGII,17,5
10067,51033,AVES,69,1
10068,51033,CEPHALASPIDOMORPHI,1,0
10069,51033,MAMMALIA,1,0
10070,51033,REPTILIA,2,2
10071,51035,ACTINOPTERYGII,3,1
10072,51035,AVES,47,1
10073,51035,MAMMALIA,1,0
10074,51036,ACTINOPTERYGII,87,8
10075,51036,ANTHOZOA,1,0
10076,51036,AVES,77,1
10077,51036,CEPHALASPIDOMORPHI,1,0
10078,51036,CHONDRICHTHYES,36,25
10079,51036,LILIOPSIDA,1,0
10080,51036,MALACOSTRACA,5,0
10081,51036,MAMMALIA,30,6
10082,51036,REPTILIA,6,6
10083,51037,ACTINOPTERYGII,7,2
10084,51037,AVES,49,1
10085,51037,CEPHALASPIDOMORPHI,1,0
10086,51037,MAMMALIA,1,0
10087,51041,ACTINOPTERYGII,12,4
10088,51041,AVES,57,1
10089,51041,CEPHALASPIDOMORPHI,1,0
10090,51041,MAMMALIA,1,0
10091,51041,REPTILIA,2,2
10092,51043,ACTINOPTERYGII,8,3
10093,51043,AVES,50,1
10094,51043,CEPHALASPIDOMORPHI,1,0
10095,51043,MAMMALIA,1,0
10096,51045,ACTINOPTERYGII,3,1
10097,51045,AVES,47,1
10098,51045,MAMMALIA,1,0
10099,51047,ACTINOPTERYGII,11,5
10100,51047,AVES,55,1
10101,51047,CEPHALASPIDOMORPHI,1,0
10102,51047,MAMMALIA,1,0
10103,51049,ACTINOPTERYGII,8,4
10104,51049,AVES,51,1
10105,51049,MAMMALIA,1,0
10106,51051,ACTINOPTERYGII,1,1
10107,51051,AVES,47,1
10108,51051,MAMMALIA,1,0
10109,51053,ACTINOPTERYGII,8,2
10110,51053,AVES,55,1
10111,51053,CEPHALASPIDOMORPHI,1,0
10112,51053,MAMMALIA,1,0
10113,51057,ACTINOPTERYGII,87,9
10114,51057,ANTHOZOA,1,0
10115,51057,AVES,80,1
10116,51057,CEPHALASPIDOMORPHI,1,0
10117,51057,CHONDRICHTHYES,26,19
10118,51057,LILIOPSIDA,1,0
10119,51057,MALACOSTRACA,5,0
10120,51057,MAMMALIA,30,6
10121,51057,REPTILIA,6,6
10122,51059,ACTINOPTERYGII,87,9
10123,51059,ANTHOZOA,1,0
10124,51059,AVES,73,2
10125,51059,CEPHALASPIDOMORPHI,1,0
10126,51059,CHONDRICHTHYES,44,29
10127,51059,LILIOPSIDA,1,0
10128,51059,MALACOSTRACA,5,0
10129,51059,MAMMALIA,30,6
10130,51059,REPTILIA,6,6
10131,51061,ACTINOPTERYGII,14,5
10132,51061,AVES,55,1
10133,51061,CEPHALASPIDOMORPHI,1,0
10134,51061,MAMMALIA,1,0
10135,51061,REPTILIA,1,1
10136,51063,ACTINOPTERYGII,4,1
10137,51063,AVES,47,1
10138,51063,MAMMALIA,1,0
10139,51065,ACTINOPTERYGII,10,4
10140,51065,AVES,52,1
10141,51065,CEPHALASPIDOMORPHI,1,0
10142,51065,MAMMALIA,1,0
10143,51067,ACTINOPTERYGII,4,1
10144,51067,AVES,48,1
10145,51067,MAMMALIA,1,0
10146,51069,ACTINOPTERYGII,4,3
10147,51069,AVES,51,2
10148,51069,MAMMALIA,1,0
10149,51071,ACTINOPTERYGII,2,1
10150,51071,AVES,47,1
10151,51071,MAMMALIA,1,0
10152,51073,ACTINOPTERYGII,88,9
10153,51073,ANTHOZOA,1,0
10154,51073,AVES,83,1
10155,51073,CEPHALASPIDOMORPHI,1,0
10156,51073,CHONDRICHTHYES,52,34
10157,51073,LILIOPSIDA,1,0
10158,51073,MALACOSTRACA,5,0
10159,51073,MAMMALIA,30,6
10160,51073,REPTILIA,6,6
10161,51075,ACTINOPTERYGII,10,4
10162,51075,AVES,52,1
10163,51075,CEPHALASPIDOMORPHI,1,0
10164,51075,MAMMALIA,1,0
10165,51075,REPTILIA,1,1
10166,51077,ACTINOPTERYGII,2,1
10167,51077,AVES,48,1
10168,51077,MAMMALIA,1,0
10169,51079,ACTINOPTERYGII,3,1
10170,51079,AVES,50,1
10171,51079,MAMMALIA,1,0
10172,51081,ACTINOPTERYGII,8,2
10173,51081,AVES,56,1
10174,51081,CEPHALASPIDOMORPHI,1,0
10175,51081,MAMMALIA,1,0
10176,51083,ACTINOPTERYGII,3,1
10177,51083,AVES,51,1
10178,51083,CEPHALASPIDOMORPHI,1,0
10179,51083,MAMMALIA,1,0
10180,51085,ACTINOPTERYGII,19,4
10181,51085,AVES,63,1
10182,51085,CEPHALASPIDOMORPHI,1,0
10183,51085,MAMMALIA,1,0
10184,51087,ACTINOPTERYGII,19,4
10185,51087,AVES,58,1
10186,51087,CEPHALASPIDOMORPHI,1,0
10187,51087,MAMMALIA,1,0
10188,51087,REPTILIA,1,1
10189,51089,ACTINOPTERYGII,4,1
10190,51089,AVES,50,1
10191,51089,MAMMALIA,1,0
10192,51091,ACTINOPTERYGII,2,1
10193,51091,AVES,47,1
10194,51091,MAMMALIA,1,0
10195,51093,ACTINOPTERYGII,87,8
10196,51093,ANTHOZOA,1,0
10197,51093,AVES,80,1
10198,51093,CEPHALASPIDOMORPHI,1,0
10199,51093,CHONDRICHTHYES,50,33
10200,51093,LILIOPSIDA,1,0
10201,51093,MALACOSTRACA,5,0
10202,51093,MAMMALIA,30,6
10203,51093,REPTILIA,6,6
10204,51095,ACTINOPTERYGII,87,8
10205,51095,ANTHOZOA,1,0
10206,51095,AVES,80,1
10207,51095,CEPHALASPIDOMORPHI,1,0
10208,51095,CHONDRICHTHYES,50,33
10209,51095,LILIOPSIDA,1,0
10210,51095,MALACOSTRACA,5,0
10211,51095,MAMMALIA,30,6
10212,51095,REPTILIA,6,6
10213,51097,ACTINOPTERYGII,86,9
10214,51097,ANTHOZOA,1,0
10215,51097,AVES,80,1
10216,51097,CEPHALASPIDOMORPHI,1,0
10217,51097,CHONDRICHTHYES,37,26
10218,51097,LILIOPSIDA,1,0
10219,51097,MALACOSTRACA,5,0
10220,51097,MAMMALIA,30,6
10221,51097,REPTILIA,4,4
10222,51099,ACTINOPTERYGII,89,9
10223,51099,ANTHOZOA,1,0
10224,51099,AVES,75,1
10225,51099,CEPHALASPIDOMORPHI,1,0
10226,51099,CHONDRICHTHYES,30,20
10227,51099,LILIOPSIDA,1,0
10228,51099,MALACOSTRACA,5,0
10229,51099,MAMMALIA,30,6
10230,51099,REPTILIA,6,6
10231,51101,ACTINOPTERYGII,18,4
10232,51101,AVES,74,1
10233,51101,CEPHALASPIDOMORPHI,1,0
10234,51101,MAMMALIA,1,0
10235,51101,REPTILIA,2,2
10236,51103,ACTINOPTERYGII,89,9
10237,51103,ANTHOZOA,1,0
10238,51103,AVES,84,2
10239,51103,CEPHALASPIDOMORPHI,1,0
10240,51103,CHONDRICHTHYES,48,33
10241,51103,LILIOPSIDA,1,0
10242,51103,MALACOSTRACA,5,0
10243,51103,MAMMALIA,30,6
10244,51103,REPTILIA,6,6
10245,51105,ACTINOPTERYGII,1,1
10246,51105,AVES,46,1
10247,51105,MAMMALIA,1,0
10248,51107,ACTINOPTERYGII,11,5
10249,51107,AVES,56,2
10250,51107,CEPHALASPIDOMORPHI,1,0
10251,51107,MAMMALIA,1,0
10252,51107,REPTILIA,1,1
10253,51109,ACTINOPTERYGII,10,4
10254,51109,AVES,55,1
10255,51109,CEPHALASPIDOMORPHI,1,0
10256,51109,MAMMALIA,1,0
10257,51111,ACTINOPTERYGII,8,2
10258,51111,AVES,51,1
10259,51111,CEPHALASPIDOMORPHI,1,0
10260,51111,MAMMALIA,1,0
10261,51113,ACTINOPTERYGII,6,3
10262,51113,AVES,52,1
10263,51113,MAMMALIA,1,0
10264,51115,ACTINOPTERYGII,87,8
10265,51115,ANTHOZOA,1,0
10266,51115,AVES,84,2
10267,51115,CEPHALASPIDOMORPHI,1,0
10268,51115,CHONDRICHTHYES,52,34
10269,51115,LILIOPSIDA,1,0
10270,51115,MALACOSTRACA,5,0
10271,51115,MAMMALIA,30,6
10272,51115,REPTILIA,6,6
10273,51117,ACTINOPTERYGII,10,4
10274,51117,AVES,52,1
10275,51117,CEPHALASPIDOMORPHI,1,0
10276,51117,MAMMALIA,1,0
10277,51119,ACTINOPTERYGII,88,9
10278,51119,ANTHOZOA,1,0
10279,51119,AVES,84,2
10280,51119,CEPHALASPIDOMORPHI,1,0
10281,51119,CHONDRICHTHYES,48,33
10282,51119,LILIOPSIDA,1,0
10283,51119,MALACOSTRACA,5,0
10284,51119,MAMMALIA,30,6
10285,51119,REPTILIA,6,6
10286,51121,ACTINOPTERYGII,3,1
10287,51121,AVES,47,1
10288,51121,MAMMALIA,1,0
10289,51125,ACTINOPTERYGII,5,3
10290,51125,AVES,50,1
10291,51125,MAMMALIA,1,0
10292,51127,ACTINOPTERYGII,86,8
10293,51127,ANTHOZOA,1,0
10294,51127,AVES,77,1
10295,51127,CEPHALASPIDOMORPHI,1,0
10296,51127,CHONDRICHTHYES,26,19
10297,51127,LILIOPSIDA,1,0
10298,51127,MALACOSTRACA,5,0
10299,51127,MAMMALIA,30,6
10300,51127,REPTILIA,4,4
10301,51131,ACTINOPTERYGII,91,9
10302,51131,ANTHOZOA,1,0
10303,51131,AVES,93,2
10304,51131,CEPHALASPIDOMORPHI,1,0
10305,51131,CHONDRICHTHYES,51,33
10306,51131,LILIOPSIDA,1,0
10307,51131,MALACOSTRACA,5,0
10308,51131,MAMMALIA,29,6
10309,51131,REPTILIA,6,6
10310,51133,ACTINOPTERYGII,89,9
10311,51133,ANTHOZOA,1,0
10312,51133,AVES,84,2
10313,51133,CEPHALASPIDOMORPHI,1,0
10314,51133,CHONDRICHTHYES,50,33
10315,51133,LILIOPSIDA,1,0
10316,51133,MALACOSTRACA,5,0
10317,51133,MAMMALIA,30,6
